sep=,
portal,cod_cliente,razao_cliente,nome_cliente,doc_cliente,tipo_cliente,endereco_cliente,numero_rua_cliente,complement_end_cli,bairro_cliente,cep_cliente,cidade_cliente,uf_cliente,pais,fone_cliente,email_cliente,sexo,data_cadastro,data_nascimento
8560,356,PRADO DISTRIBUIDOR LOGISTICA LTDA,PRADO DISTRIBUIDOR LOGISTICA LTDA,00323283000102,A,ESTR. ESTADUAL RST453,0,33875,N SRA DA SAUDE,95034-970,CAXIAS DO SUL,RS,BRASIL,5429921234,carlosparaboa@hotmail.com / sergio_fantini@pradodi,M,24/11/2016 02:34:00,
8560,357,MRDS IMPORTACAO E EXPORTACAO,MRDS IMPORTACAO E EXPORTACAO,18346351000114,A,FLOR DE MAIO,202,,QUINTA DA BOA VISTA,08597-610,ITAQUAQUECETUBA,SP,BRASIL,1149750401,,M,24/11/2016 02:34:00,
8560,358,AMBIENTE AR CONDICIONADO,AMBIENTE AR CONDICIONADO,05102155000586,A,SÃO JOSE,180,,CENTRO,79780-000,BATAGUASSU,MS,BRASIL,4130863141,emanuelle@acc-ambiente.com.br,M,24/11/2016 02:34:00,
8560,359,CADESUL MOVEIS PARA ESCRITORIO,CADESUL MOVEIS PARA ESCRITORIO,07160629000148,A,RUA 24 DE OUTUBRO,1350,,AUXILIADORA,90510-001,PORTO ALEGRE,RS,BRASIL,5133438575,,M,24/11/2016 02:34:00,
8560,360,HARMORIM MAQUINAS DE CAFE,HARMORIM MAQUINAS DE CAFE,08184505000165,A,AV PARA,1216,,NAVEGANTES,90240-592,PORTO ALEGRE,RS,BRASIL,,harmorim@harmorim.com.br,M,24/11/2016 02:34:00,
8560,361,PS DO BRASIL INDUSTRIA E COMERCIO LTDA,PS DO BRASIL INDUSTRIA E COMERCIO LTDA,13759276000108,A,AV PRESIDENTE KENNEDY,1700,,CENTRO,89874-000,MARAVILHA,SC,BRASIL,,,M,24/11/2016 02:34:00,
8560,362,AUDITORIA,AUDITORIA,49928567000111,A,SN,0,,VILA JARDIM,91320-240,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,363,BR SUPPLY COM E DIST DE SUP S.A,BR SUPPLY COM E DIST DE SUP S.A,09216620000137,A,PARAOBE,4851,,BOA VISTA,93140-000,SAO LEOPOLDO,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,364,CLEAN DISTRIBUIDORA,CLEAN DISTRIBUIDORA,01249590000153,A,POLONIA,1217,,SAO GERALDO,90230-110,PORTO ALEGRE,RS,BRASIL,5133611555,,M,24/11/2016 02:34:00,
8560,365,P & J BORGES IND ETIQUETAS LTDA.,P & J BORGES IND ETIQUETAS LTDA.,93508737000109,A,RUA CONSELHEIRO TRAVASSOS,503,,,90230-140,FLORESTA,RS,BRASIL,33462448,vinicius@pjboges.com.br,M,24/11/2016 02:34:00,
8560,366,GPS- GUIA DA PREVIDENCIA SOCIAL,GPS- GUIA DA PREVIDENCIA SOCIAL,9999366,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,367,PAGAMENTO FUNCIONARIOS,PAGAMENTO FUNCIONARIOS,9999367,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,368,LT DIST DE PROD ALIMENT LTDA.,LT DIST DE PROD ALIMENT LTDA.,00804846000184,A,AV.DOS ESTADOS,1935,,,90200-001,ANCHIETA,RS,BRASIL,34892323,,M,24/11/2016 02:34:00,
8560,369,METALURGICA RUBRO LTDA,METALURGICA RUBRO LTDA,87167201000166,A,AV.FRANCISCO SILVEIRA BITENCOURT,0,,,91150-010,SARANDI - PORTO ALEGRE,RS,BRASIL,5133641328,rubro@metalurgicarubro.com.br,M,24/11/2016 02:34:00,
8560,370,DEPOSITOS JUDICIAIS,DEPOSITOS JUDICIAIS,9999370,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,371,GFIP-IMPOSTOS,GFIP-IMPOSTOS,9999371,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,372,PAGAMENTOS CIEE,PAGAMENTOS CIEE,9999372,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,373,INSS SALAO,INSS SALAO,9999373,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,374,JAMEF TRANSPORTES LTDA.,JAMEF TRANSPORTES LTDA.,20147617002276,A,RUA MIGUEL MENTEM,500,VILA GUILHERME,,02050-010,SAO PAULO,SP,BRASIL,1121216161,jamef@jamef.com.br,M,24/11/2016 02:34:00,
8560,375,VENSUL COMERCIO DE PAPEIS LTDA,VENSUL COMERCIO DE PAPEIS LTDA,06538348000113,A,AV JOAO ELUSTONDO FILHO N.60 B SARANDI,0,,,91140-450,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,376,VALDEMIR DE OLIVEIRA RIBEIRO,MANUTENCAO VALDO,30938023004,A,RUA JOAQUIM NABUCO,166,,CIDADE BAIXA,90050-340,PORTO ALEGRE,RS,Brasil,,,M,24/11/2016 02:34:00,
8560,377,FADA IND EMB PLASTICAS FA-DA LTDA.,FADA IND EMB PLASTICAS FA-DA LTDA.,88319587000147,A,RUA ARACA,615,,,92310-030,CENTRO CANOAS,RS,BRASIL,5134871794,comercial@fadaplasticos.com.br,M,24/11/2016 02:34:00,
8560,378,YORK AR CONDICIONADO E REFRIGERACAO.,YORK AR CONDICIONADO E REFRIGERACAO.,06258144000129,A,AV.WENCESLAU ESCOBAR,2212,,,91900-000,PORTO ALEGRE,RS,BRASIL,32645549,,M,24/11/2016 02:34:00,
8560,379,ISOLIFE SOLUCOES E VENDAS LTDA.,ISOLIFE SOLUCOES E VENDAS LTDA.,04714970000100,A,AV.ASSIS BRASIL,1681,,,91010-005,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,380,RECRIS TRANSPORTES E LOGISTICA LTDA.,RECRIS TRANSPORTES E LOGISTICA LTDA.,92598853000357,A,RUA JOAQUIM GERALDO-QUADRA 6 BOX 07,0,,,02162-030,SAO PAULO,SP,BRASIL,1164129090,saopaulo@recris.com.br,M,24/11/2016 02:34:00,
8560,381,EXPRESSO MONTANHA CARGAS LTDA.,EXPRESSO MONTANHA CARGAS LTDA.,04882329000265,A,RUA GUILHERME DE ALMEIDA,4517,,,06767-280,TABOAO DA SERRA,SP,BRASIL,1141397301,e.montanha.sp@uol.com.br,M,24/11/2016 02:34:00,
8560,382,RAPIDAO SAO PAULO-ULTRARAPIDO SAO PAULO,RAPIDAO SAO PAULO-ULTRARAPIDO SAO PAULO,04266886000170,A,AV.NOSSA SENHORA APARECIDA,900,A CENTRO,,06950-000,JUQUITIBA,SP,BRASIL,5137202016,,M,24/11/2016 02:34:00,
8560,383,CASA DO PAPEL,CASA DO PAPEL,05563868000113,A,RUA VOLUNTARIOS DA PATRIA,547,CENTRO,,90030-003,PORTO ALEGRE,RS,BRASIL,,angelica@casadopapel.com.br,M,24/11/2016 02:34:00,
8560,384,FERRAGEM,FERRAGEM,72308836000169,A,AV.JULIO DE CASTILHOS 323-A,0,,CENTRO,90030-131,PORTO ALEGRE,RS,BRASIL,5132259020,multiferragem@terra.com.br,M,24/11/2016 02:34:00,
8560,385,EMEL MAT ELETRICOS S.A,EMEL MAT ELETRICOS S.A,04523811000209,A,AV.SAO PEDRO,1150,E 1164,SAO GERALDO,90230-124,PORTO ALEGRE,RS,BRASIL,33264000,comercial @emel.com.br,M,24/11/2016 02:34:00,
8560,386,PROMOARTE COMINICACAO GRAFICA.,PROMOARTE COMINICACAO GRAFICA.,91411371000111,A,AV.VENANCIO AIRE,1058,,BOM FIM,90040-192,PORTO ALEGRE,RS,BRASIL,5133319714,promoarte@ez.poa.com..br,M,24/11/2016 02:34:00,
8560,387,DEVILLE TRANPORTES E SERVICOS LTDA.,DEVILLE TRANPORTES E SERVICOS LTDA.,01475197000188,A,RUA GONCALVES,70,,CIDADE INDUSTRIAL,07222-060,GUARULHOS,SP,BRASIL,1164127942,,M,24/11/2016 02:34:00,
8560,388,O PAO DOS POBRES DE SANTO ANTONIO,O PAO DOS POBRES DE SANTO ANTONIO,92666015000101,A,RUA DA REPUBLICA,801,,PORTO ALEGRE,90050-321,PORTO ALEGRE,RS,BRASIL,32266988,,M,24/11/2016 02:34:00,
8560,389,TRANSPORTADORA AMERICANA LTDA.(TA),TRANSPORTADORA AMERICANA LTDA.(TA),43244631000169,A,AV.COK.THOMAZ FORTUNATO,3466,,PRAIA DOS NAMORADOS,13475-010,AMERICANA,SP,BRASIL,1921089000,,M,24/11/2016 02:34:00,
8560,390,EXPRESSO MERCURIO S.A,EXPRESSO MERCURIO S.A,95591723000119,A,AV.SERTORIO,6500,1 ANDAR,,91060-590,PORTO ALEGRE,RS,BRASIL,5133565000,,M,24/11/2016 02:34:00,
8560,391,SECRETARIA DA FAZENDA - RS,SECRETARIA DA FAZENDA - RS,9999391,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,392,PROQUILL PRODUTOS QUIMICOS DE LIMP LTDA.,PROQUILL PRODUTOS QUIMICOS DE LIMP LTDA.,87174991000107,A,RUA ENG.JOAO LUDERITZ,496,,SARANDI,91130-050,PORTO ALEGRE,RS,BRASIL,5133444401,proquil@proquil.com.br,M,24/11/2016 02:34:00,
8560,393,JALE DIST PROD HIGIENE E LIMPEZA LTDA.,JALE DIST PROD HIGIENE E LIMPEZA LTDA.,04089712000180,A,AV JOAO ELUSTONDO FILHO,555,,SARANDI,94920-050,PORTO ALEGRE,RS,BRASIL,5130839422,vendas3@jaledistribuidora.com.br,M,24/11/2016 02:34:00,
8560,394,MAQUINAS DE SOLDAR PLAST ARAUJO LTDA.,MAQUINAS DE SOLDAR PLAST ARAUJO LTDA.,92724616000123,A,AV.MANOEL ELIAS,936,,JARDIM INGA,91240-260,PORTO ALEGRE,RS,BRASIL,5133407064,araumaq@zaz.com.br,M,24/11/2016 02:34:00,
8560,395,DELL COMPUTADORES DO BRASIL LTDA,DELL COMPUTADORES DO BRASIL LTDA,72381189000110,A,AV INDUSTRIAL BELGRAF,400,MEDIANEIRA,,92990-000,ELDORADO DO SUL,RS,BRASIL,5134815500,,M,24/11/2016 02:34:00,
8560,396,PREFEITURA DE PORTO ALEGRE,PREFEITURA DE PORTO ALEGRE,9999396,A,SIQUEIRA CAMPOS,1300,,CENTRO,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,397,GETNET,GETNET,9999397,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,398,JONATANPLAST IND PLAST LTDA.,JONATANPLAST IND PLAST LTDA.,07825667000172,A,TRAVESSA NATAL,50,,COHAB,93295-290,ESTEIO,RS,BRASIL,5134591616,jonatanplastltda@hotmail.com,M,24/11/2016 02:34:00,
8560,399,MARCOS HENRIQUE KLENERT(MAR RIO),MARCOS HENRIQUE KLENERT(MAR RIO),00374185000102,A,AV PLANALTO,2066,,PARQUE INDUSTRIAL,98910-000,TRES DE MAIO,RS,BRASIL,5535352514,marrio@wnl.com.br,M,24/11/2016 02:34:00,
8560,400,DAS,DAS,9999400,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,401,RBS ZERO HORA ED.JORNALIST.SA,RBS ZERO HORA ED.JORNALIST.SA,92821701000100,A,AV IPIRANGA,1075,,AZENHA,90160-093,PORTO ALEGRE,RS,BRASIL,5132184400,,M,24/11/2016 02:34:00,
8560,402,PAGAMENTO ESTAGIARIOS,PAGAMENTO ESTAGIARIOS,9999402,A,,0,,,,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,403,TEKMOVEIS COM DE MOVEIS E EQUIP LTDA,TEKMOVEIS COM DE MOVEIS E EQUIP LTDA,74119066000131,A,AV PROTASIO ALVES,5575,,PETROPOLIS,91310-002,PORTO ALEGRE,RS,BRASIL,5133341329,,M,24/11/2016 02:34:00,
8560,404,ALTAPLAST IND COMERC PLAST LTDA(SACOLAS),ALTAPLAST IND COMERC PLAST LTDA(SACOLAS),04995392000127,A,RUA MAESTRO MIGLIORI,400,,J PEREIRA LEITE,02712-140,SAO PAULO,SP,BRASIL,1139337599,,M,24/11/2016 02:34:00,
8560,405,MADE IN GRAF LTDA,MADE IN GRAF LTDA,04779729000169,A,RUA MARECHAL  RONDON,498,,NITEROI,92120-210,CANOAS,RS,BRASIL,30516367,madeingraf@terra.com.br,M,24/11/2016 02:34:00,
8560,406,DN AUTOMACAO(ASSIST INFORMATICA),DN AUTOMACAO(ASSIST INFORMATICA),92827252000107,A,AV PERNAMBUCO.,2540,,FLORESTA,90240-002,PORTO ALEGRE,RS,BRASIL,5133234100,rs@dnautomacao.com.br,M,24/11/2016 02:34:00,
8560,407,PLASNEW UTLIDADES DOMEST  LTDA (CESTAS),PLASNEW UTLIDADES DOMEST  LTDA (CESTAS),03640671000105,A,RUA LUIZ STEOLA,200,,JD SAO JORGE,13920-000,PEDREIRA,SP,BRASIL,1938932536,,M,24/11/2016 02:34:00,
8560,408,KN RELOGIOS PONTO,KN RELOGIOS PONTO,05121051000195,A,RUA BALTIMORE,475,,,91790-170,PORTO ALEGRE,RS,BRASIL,5132502346,knrelogios@terra.com.br,M,24/11/2016 02:34:00,
8560,409,HIMALAIA DISTRIBUIDORA DE ALIMENTOS,HIMALAIA DISTRIBUIDORA DE ALIMENTOS,00131299000113,A,AMERICA,1092,,INDUSTRIAL,92990-000,ELDORADO DO SUL,RS,BRASIL,5133734500,himalaia@himalaiadistribuidora.com.br,M,24/11/2016 02:34:00,
8560,410,PREFEITURA MUNICIPAL GRAVATAI,PREFEITURA MUNICIPAL GRAVATAI,9999410,A,RUA ANTONIO DONGA,53,,,,GRAVATAI,RS,BRASIL,,smf@gravatai.rs.gov.br,M,24/11/2016 02:34:00,
8560,411,MPMSA ADMINISTRADORA DE BENS LTDA-ME,MPMSA ADMINISTRADORA DE BENS LTDA-ME,07959473000160,A,JOAO MENDES OURIQUES,135,315,IPANEMA,91760-454,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,412,SESCON-RS,SESCON-RS,89138168000171,A,RUA AUGUSTO SEVERO,168,,SAO JOAO,90240-480,PORTO ALEGRE,RS,BRASIL,5133432090,,M,24/11/2016 02:34:00,
8560,413,FARMACOLOR ESSENCE,FARMACOLOR ESSENCE,9999413,A,RUA DAS HORTÊNCIAS,32,,CENTRO,,SABINO,SP,BRASIL,1155898786,vanderley.silveira@hotmail.com,M,24/11/2016 02:34:00,
8560,414,TARGO DISTRIB DE COSMETICOS(EXXA),TARGO DISTRIB DE COSMETICOS(EXXA),14170404000138,A,CAMPOS SALES,980,P INF P3,VILA BOA VISTA,06411-150,BARUERI,SP,BRASIL,1141342711,rogeriock@yahoo.com.br,M,24/11/2016 02:34:00,
8560,415,BACHELLOR DISTRIBUIDORA DE COSMÉTICOS LT,BACHELLOR DISTRIBUIDORA DE COSMÉTICOS LT,10308280000153,A,AVENIDA 19,746,,SAÚDE,13500-310,RIO CLARO,SP,BRASIL,1935323442,e_cusin@hotmail.com.br,M,24/11/2016 02:34:00,
8560,416,LUZAN COMER DE COSMETICOS LTDA(GEL COLA),LUZAN COMER DE COSMETICOS LTDA(GEL COLA),18352814000150,A,RUA MALIE BRENNER,591,,PARADA INGLESA,02243-020,SAO PAULO,SP,BRASIL,1129510851,eliseucosta@computech.com.br,M,24/11/2016 02:34:00,
8560,417,REFRIG DUFRIO COM E IMP LTDA,REFRIG DUFRIO COM E IMP LTDA,01754239000110,A,AV PATRIA,1448,,SÃO GERALDO,90230-070,PORTO ALEGRE,RS,BRASIL,5137787555,,M,24/11/2016 02:34:00,
8560,418,BIOC COSMÉTICA IND E COM DE COSMT LTDA,BIOC COSMÉTICA IND E COM DE COSMT LTDA,01450448000170,A,JOÃO FURLAN,528,,JARDIM SANTA IZABEL,87080-520,MARINGA,PR,BRASIL,4430283570,erika@bioc.com.br,M,24/11/2016 02:34:00,
8560,419,FUNDATEC,FUNDATEC,87878476000108,A,PROF CRISTIANO FISCHER,2012,,PARTENON,91410-000,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,420,MZF SERVIÇOS ADM - ARQ ANDRE,MZF SERVIÇOS ADM - ARQ ANDRE,14168155000146,A,LEOPOLDO BETTIOL,400,,ITU SABARA,91215-320,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,421,LUIZ PEREIRA DA SILVA - IMPORTADORA JF,LUIZ PEREIRA DA SILVA - IMPORTADORA JF,08049985000151,A,AV. SENADOR QUEIROS,605,,SANTA EFIGENIA,01026-001,SAO PAULO,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,422,L.J BIJOUTERIAS LTDA,L.J BIJOUTERIAS LTDA,07087889000135,A,COMENDADOR ABDO SCHAIN,78,5 ANDAR SALA 503,CENTRO,01022-020,SAO PAULO,SP,BRASIL,,robson-avila@hotmail.com,M,24/11/2016 02:34:00,
8560,423,LEONARDO BERGALO ALVES -ME,LEONARDO BERGALO ALVES -ME,18291595000147,A,JOAO LANOMANIA,715,,IPAMENA,91740-830,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,424,CLEARSALE LIBERDADE DE VENDER,CLEARSALE LIBERDADE DE VENDER,03802115000198,A,ACHILLES ORLANDO CURTOLO,549,,BARRA FUNDA,01144-010,SAO PAULO,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,425,GERSON PINTO DA SILVA,GERSON PINTO DA SILVA,07202128000187,A,AV MANOEL ELIAS,486,,JARDIM INGA,91240-260,PORTO ALEGRE,RS,BRASIL,5133471756,marketing@psgembalagens.com.br,M,24/11/2016 02:34:00,
8560,426,IMPRESSOS PORTAO LTDA,IMPRESSOS PORTAO LTDA,88263942000103,A,AV CAXIAS DO SUL,557,,RIO DOS SINOS,93110-000,SAO LEOPOLDO,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,427,DEJALMO NERI - OLIVEIRA FIREMAN,DEJALMO NERI - OLIVEIRA FIREMAN,18103064000183,A,RUA JOSE MARTINS,289,,LOMBA TARUMA,94425-350,VIAMAO,RS,BRASIL,5199911068,oliverfireman193@gmail.com,M,24/11/2016 02:34:00,
8560,428,RAPIDDO AGENCIA DE SERVIÇOS DE ENTRAGA R,RAPIDDO AGENCIA DE SERVIÇOS DE ENTRAGA R,21137564000140,A,QUEIROZ FILHO,1700,,VILA LEOPOLDINA,05319-000,SAO PAULO,SP,BRASIL,40033522,,M,24/11/2016 02:34:00,
8560,429,SODEXO PASS DO BRASIL SRVIÇOS E COMERCIO,SODEXO PASS DO BRASIL SRVIÇOS E COMERCIO,69034668000156,A,AL. ARAGUAIA,1142,BLOCO 3,ALPHAVILLE,06455-000,BARUERI,SP,BRASIL,5121316903,fdeus@sodexo.com,M,24/11/2016 02:34:00,
8560,430,ELEVATO MATERIAIS DE CONTRUÇÃO E DECORAÇ,ELEVATO MATERIAIS DE CONTRUÇÃO E DECORAÇ,87305850000186,A,AV DO FORTE,0,500,IPIRANGA,91360-000,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,431,BOBY RUBNES PIRES DE ARAUJO,BOBY RUBNES PIRES DE ARAUJO,05167560446,A,2,15,,CRISTAL,90810-000,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,432,CELEBRA FESTAS E EVENTOS LTDA,CELEBRA FESTAS E EVENTOS LTDA,08809887000175,A,SSÃO BENEDITO,205,,ALTO PETROPOLIS,90810-000,PORTO ALEGRE,RS,BRASIL,33819193,celebrafestaseeventos@hotmail.com,M,24/11/2016 02:34:00,
8560,433,PREMIAR TROFÉUS E MEDALHAS EIRELI-ME,PREMIAR TROFÉUS E MEDALHAS EIRELI-ME,03260560000173,A,AV. BALTAZAR DE OLIVEIRA GARCIA,2723,,JD. DONA LEOPOLDINA,90810-000,PORTO ALEGRE,RS,BRASIL,,comercial@premiartrofeus.com.br,M,24/11/2016 02:34:00,
8560,434,ABA COSMETICOS IND COM LTDA (INOAR),ABA COSMETICOS IND COM LTDA (INOAR),03935239000141,A,AV MARECHAL CASTELO BRANCO,462,,JARDIM TRES MARIAS,06790-070,TABOAO DA SERRA,SP,BRASIL,1147870252,camilarpa@hotmail.com,M,24/11/2016 02:34:00,
8560,435,BELSHOP 06 -  OTAVIO ROCHA,BELSHOP 06 -  OTAVIO ROCHA,03772229001376,A,OTAVIO ROCHA,135,,CENTRO,90020-151,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,436,BELSHOP 14 - LUCIANA DE ABREU,BELSHOP 14 - LUCIANA DE ABREU,03772229001619,A,LUCIANA DE ABREU,473,,MOINHOS DE VENTO,90570-060,PORTO ALEGRE,RS,BRASIL,,lucianadeabreu@lojasbelshop.com.br,M,24/11/2016 02:34:00,
8560,437,BELSHOP 17- PROTASIO ALVES,BELSHOP 17- PROTASIO ALVES,03772229001708,A,AV PROTASIO ALVES,2661,,PETROPOLIS,90140-002,PORTO ALEGRE,RS,BRASIL,32268635,protasioalves@lojasbelshop.com.br,M,24/11/2016 02:34:00,
8560,438,BELSHOP 03 - ASSIS BRASIL,BELSHOP 03 - ASSIS BRASIL,03772229001457,A,ASSIS BRASIL,1830,,PASSO DA AREIA,91010-001,PORTO ALEGRE,RS,BRASIL,33425927,assisbrasil@lojasbelshop.com,M,24/11/2016 02:34:00,
8560,439,MORENO CHARLES - TI,MORENO CHARLES - TI,76112870010,A,RUA DA PRUDÊNCIA,48,,CAVALHADA,91920-340,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,440,VITTORIA DECOR COMERCIO DE CORTINAS LTD,VITTORIA DECOR COMERCIO DE CORTINAS LTD,16693374000170,A,AV. TEIXEIRA MENDES,497,,CHACARRA DAS PEDRAS,91330-390,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,441,DEMA DISTRIBUIDORA DE EMBALAGENS LTDA,DEMA DISTRIBUIDORA DE EMBALAGENS LTDA,01302167000170,A,MIGUEL MOTA,67,,AGUA RASA,03191-110,SAO PAULO,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,442,J.B.S COMERCIO DE EQUIPAMENTOS DE,J.B.S COMERCIO DE EQUIPAMENTOS DE,18491776000117,A,SÃO CARLOS,584,,FLORESTA,90220-120,PORTO ALEGRE,RS,BRASIL,33127005,,M,24/11/2016 02:34:00,
8560,443,MAXIMA COSMETICOS LTDA REWLON,MAXIMA COSMETICOS LTDA REWLON,08954508000130,A,CRISTOVAO COLOMBO,44,,FLORESTA,90560-000,PORTO ALEGRE,RS,BRASIL,33965556,,M,24/11/2016 02:34:00,
8560,444,COLINA DIST DE COSM LTDA ME (HELCLA),COLINA DIST DE COSM LTDA ME (HELCLA),16898811000191,A,RUA ANA ESCOBAR,69,SALA B,CENTRO,37650-000,CAMANDUCAIA,MG,BRASIL,3534331250,renato.oteixeira@terra.com.br,M,24/11/2016 02:34:00,
8560,445,MEGA VIDROS COM DE VIDROS E ESP LTD,MEGA VIDROS COM DE VIDROS E ESP LTD,08504779000194,A,JOAQUIM SILVEIRA,544,,SAO SEBASTIAO,91060-320,PORTO ALEGRE,RS,BRASIL,5133684652,,M,24/11/2016 02:34:00,
8560,446,BELEZA CORPORATIVA (ARGILAS),BELEZA CORPORATIVA (ARGILAS),14439985000160,A,RUA MONTEMOR,30,CASA 01,SANTA TEREZINHA,83408-670,COLOMBO,PR,BRASIL,4136064243,claymaskbrasil@gmail.com,M,24/11/2016 02:34:00,
8560,447,VST TRAJES CORP IND COM LTDA CAPRICCI,VST TRAJES CORP IND COM LTDA CAPRICCI,01534019000180,A,RUA LIBERO BADARO,501,,PASSODAREIA,90520-260,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,448,FECHOSUL-LUFAT COMERCIO DE FECHADURAS LT,FECHOSUL-LUFAT COMERCIO DE FECHADURAS LT,03417907000149,A,FARRAPOS,955,,FLORESTA,90220-004,PORTO ALEGRE,RS,BRASIL,,,M,24/11/2016 02:34:00,
8560,449,METALURGICA DUMONT,METALURGICA DUMONT,07771069000168,A,RUA SANTOS DUMONT,422,LOTE 3,PIRATINI,94838-630,ALVORADA,RS,BRASIL,5134438787,,M,24/11/2016 02:34:00,
8560,450,IPORTO.COM SERVICOS DE INTERNET LTDA - M,IPORTO.COM SERVICOS DE INTERNET LTDA - M,09249136000104,A,RUA FELIPE CAMARÃO,690,,BOM FIM,90035-140,PORTO ALEGRE,RS,BRASIL,5140638100,,M,24/11/2016 02:34:00,
8560,451,BELSHOP DOM FELICIANO,BELSHOP DOM FELICIANO,03772229000809,A,PC DOM FELICIANO,36,,CENTRO,90020-160,PORTO ALEGRE,RS,BRASIL,30294544,domfeliciano@lojasbleshop.com.br,M,24/11/2016 02:34:00,
8560,452,DEPIMIEL DO BRASIL,DEPIMIEL DO BRASIL,03884666000148,A,MARIA LUCIA GUENO DE ANDRADE,135,,GUARAITUBA,83411-118,COLOMBO,PR,BRASIL,4636666400,scopelrepres@gmail.com,M,24/11/2016 02:34:00,
8560,453,RCG COMERCIO E DISTRIBUIDORA DE PRODUTOS,RCG COMERCIO E DISTRIBUIDORA DE PRODUTOS,65532095000130,A,MINISTRO NELSON HUNGRIA,799,,CHACARA QUIRIRI,06341-000,CARAPICUIBA,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,454,UNIKE COM IMP. EXP. DIST.COM.,UNIKE COM IMP. EXP. DIST.COM.,08287169000186,A,RUA DOS ESTADOS,130,,INDUSTRIAL,06516-310,SANTANA DE PARNAIBA,SP,BRASIL,,,M,24/11/2016 02:34:00,
8560,455,GETMAX,GETMAX,02357447000148,A,RUA DARIO PEDERNEIRAS,498,,PETRÓPOLIS,90630-090,PORTO ALEGRE,RS,BRASIL,5133881010,FREDERICO@GETMAX.COM.BR,M,24/11/2016 02:34:00,
8560,456,ESYWORLD - CGK ONFORMÁTICA,ESYWORLD - CGK ONFORMÁTICA,91421511000132,A,AVENIDA CARLOS GOMES,281,504,AUXILIADORA,90480-003,PORTO ALEGRE,RS,BRASIL,5133926100,PRISCILA@CGK.COM.BR,M,24/11/2016 02:34:00,
8560,457,PRINT PAPER EDITORA GRÁFICA,PRINT PAPER EDITORA GRÁFICA,86699022000107,A,RUA SYLVIO SANSON,112,,SARANDI,91130-330,PORTO ALEGRE,RS,BRASIL,5133444333,,M,24/11/2016 02:34:00,
8560,458,FBD - INFORMÁTICA,FBD - INFORMÁTICA,05592663000166,A,RUA LEOPOLDO BIER,482,,SANTANA,90620-100,PORTO ALEGRE,RS,BRASIL,5132314660,INFORMATICA@FBDINFORMATICA.COM.BR,M,24/11/2016 02:34:00,
8560,459,INSTALL SIGNS - RUBIAN DENIZ ANTUNES,INSTALL SIGNS - RUBIAN DENIZ ANTUNES,12399830000112,A,AVENIDA DO NAZARIO,1200,CASA 87,OLARIA,92035-000,CANOAS,RS,BRASIL,5184187194,,M,24/11/2016 02:34:00,
8560,460,FIXAR TREINAMENTO EMPRESARIAL,FIXAR TREINAMENTO EMPRESARIAL,21950074000169,A,RUA CARLOS REVERBEL,200,408C,JARDIM CARVALHO,91450-159,PORTO ALEGRE,RS,BRASIL,5130129771,CRISTIAN@FIXARTREINAMENTO.COM.BR,M,24/11/2016 02:34:00,
